,Sensor_0,Sensor_4,Sensor_5,Sensor_7,Sensor_9,Sensor_15,Sensor_16,Sensor_17,Sensor_18
36966,518.67,14.62,21.61,2388.02,1.3,0.03,392,2388,100.0
36967,445.0,3.91,5.71,2212.02,1.02,0.02,329,2212,100.0
36968,445.0,3.91,5.72,2212.01,1.02,0.02,330,2212,100.0
36969,449.44,5.48,8.0,2222.96,1.02,0.02,333,2223,100.0
36970,462.54,7.05,9.02,1915.37,0.94,0.02,306,1915,84.93
36971,491.19,9.35,13.65,2323.92,1.08,0.02,363,2324,100.0
36972,518.67,14.62,21.61,2388.01,1.3,0.03,390,2388,100.0
36973,462.54,7.05,9.03,1915.38,0.94,0.02,305,1915,84.93
36974,462.54,7.05,9.02,1915.44,0.94,0.02,305,1915,84.93
36975,449.44,5.48,8.0,2222.95,1.02,0.02,333,2223,100.0
36976,445.0,3.91,5.71,2212.04,1.02,0.02,330,2212,100.0
36977,489.05,10.52,15.49,2318.83,1.26,0.03,368,2319,100.0
36978,449.44,5.48,8.0,2223.0,1.02,0.02,333,2223,100.0
36979,449.44,5.48,8.0,2222.97,1.02,0.02,331,2223,100.0
36980,445.0,3.91,5.71,2211.99,1.02,0.02,330,2212,100.0
36981,518.67,14.62,21.61,2387.93,1.3,0.03,391,2388,100.0
36982,462.54,7.05,9.03,1915.41,0.94,0.02,306,1915,84.93
36983,449.44,5.48,8.0,2222.96,1.02,0.02,332,2223,100.0
36984,445.0,3.91,5.71,2212.02,1.02,0.02,328,2212,100.0
36985,491.19,9.35,13.65,2323.81,1.08,0.02,363,2324,100.0
36986,489.05,10.52,15.49,2318.85,1.26,0.03,368,2319,100.0
36987,449.44,5.48,8.0,2222.99,1.02,0.02,331,2223,100.0
36988,518.67,14.62,21.61,2387.97,1.3,0.03,391,2388,100.0
36989,462.54,7.05,9.02,1915.46,0.94,0.02,306,1915,84.93
36990,449.44,5.48,8.0,2223.02,1.02,0.02,334,2223,100.0
36991,518.67,14.62,21.6,2387.99,1.3,0.03,392,2388,100.0
36992,445.0,3.91,5.71,2212.06,1.02,0.02,330,2212,100.0
36993,462.54,7.05,9.03,1915.41,0.94,0.02,307,1915,84.93
36994,518.67,14.62,21.61,2387.98,1.3,0.03,393,2388,100.0
36995,491.19,9.35,13.65,2323.91,1.08,0.02,363,2324,100.0
36996,462.54,7.05,9.02,1915.41,0.94,0.02,305,1915,84.93
36997,489.05,10.52,15.49,2318.79,1.26,0.03,366,2319,100.0
36998,489.05,10.52,15.49,2318.85,1.26,0.03,367,2319,100.0
36999,518.67,14.62,21.61,2388.0,1.3,0.03,391,2388,100.0
37000,462.54,7.05,9.03,1915.38,0.94,0.02,307,1915,84.93
37001,449.44,5.48,8.0,2223.05,1.02,0.02,332,2223,100.0
37002,489.05,10.52,15.49,2318.84,1.26,0.03,369,2319,100.0
37003,445.0,3.91,5.72,2211.96,1.02,0.02,330,2212,100.0
37004,445.0,3.91,5.71,2211.93,1.02,0.02,327,2212,100.0
37005,489.05,10.52,15.49,2318.8,1.26,0.03,369,2319,100.0
37006,518.67,14.62,21.61,2388.0,1.3,0.03,391,2388,100.0
37007,445.0,3.91,5.71,2211.99,1.02,0.02,330,2212,100.0
37008,449.44,5.48,8.0,2223.0,1.02,0.02,331,2223,100.0
37009,462.54,7.05,9.02,1915.35,0.94,0.02,306,1915,84.93
37010,449.44,5.48,8.0,2222.98,1.02,0.02,333,2223,100.0
37011,489.05,10.52,15.49,2318.76,1.26,0.03,368,2319,100.0
37012,445.0,3.91,5.72,2212.04,1.02,0.02,329,2212,100.0
37013,445.0,3.91,5.72,2212.05,1.02,0.02,329,2212,100.0
37014,518.67,14.62,21.61,2387.97,1.3,0.03,391,2388,100.0
37015,445.0,3.91,5.71,2211.98,1.02,0.02,329,2212,100.0
37016,445.0,3.91,5.71,2211.94,1.02,0.02,330,2212,100.0
37017,445.0,3.91,5.71,2211.93,1.02,0.02,330,2212,100.0
37018,489.05,10.52,15.49,2318.88,1.26,0.03,368,2319,100.0
37019,489.05,10.52,15.49,2318.83,1.26,0.03,368,2319,100.0
37020,518.67,14.62,21.61,2388.0,1.3,0.03,392,2388,100.0
37021,445.0,3.91,5.71,2211.98,1.02,0.02,330,2212,100.0
37022,445.0,3.91,5.72,2212.04,1.02,0.02,331,2212,100.0
37023,518.67,14.62,21.61,2387.99,1.3,0.03,392,2388,100.0
37024,491.19,9.35,13.65,2323.9,1.08,0.02,365,2324,100.0
37025,445.0,3.91,5.71,2211.98,1.02,0.02,330,2212,100.0
37026,491.19,9.35,13.65,2323.87,1.08,0.02,364,2324,100.0
37027,445.0,3.91,5.71,2212.05,1.02,0.02,331,2212,100.0
37028,518.67,14.62,21.61,2388.05,1.3,0.03,392,2388,100.0
37029,445.0,3.91,5.72,2211.98,1.02,0.02,330,2212,100.0
37030,491.19,9.35,13.65,2323.87,1.08,0.02,364,2324,100.0
37031,491.19,9.35,13.65,2324.0,1.08,0.02,365,2324,100.0
37032,518.67,14.62,21.61,2387.92,1.3,0.03,392,2388,100.0
37033,518.67,14.62,21.61,2388.02,1.3,0.03,392,2388,100.0
37034,518.67,14.62,21.61,2387.98,1.3,0.03,391,2388,100.0
37035,491.19,9.35,13.65,2323.91,1.08,0.02,364,2324,100.0
37036,491.19,9.35,13.65,2323.89,1.08,0.02,363,2324,100.0
37037,462.54,7.05,9.02,1915.44,0.94,0.02,305,1915,84.93
37038,462.54,7.05,9.02,1915.36,0.94,0.02,306,1915,84.93
37039,491.19,9.35,13.65,2323.94,1.08,0.02,365,2324,100.0
37040,449.44,5.48,8.0,2223.01,1.02,0.02,333,2223,100.0
37041,462.54,7.05,9.03,1915.43,0.94,0.02,306,1915,84.93
37042,462.54,7.05,9.03,1915.34,0.94,0.02,305,1915,84.93
37043,445.0,3.91,5.71,2211.99,1.02,0.02,329,2212,100.0
37044,449.44,5.48,8.0,2222.96,1.02,0.02,333,2223,100.0
37045,491.19,9.35,13.65,2323.96,1.08,0.02,364,2324,100.0
37046,518.67,14.62,21.61,2388.04,1.3,0.03,393,2388,100.0
37047,462.54,7.05,9.02,1915.34,0.94,0.02,305,1915,84.93
37048,445.0,3.91,5.71,2212.0,1.02,0.02,330,2212,100.0
37049,445.0,3.91,5.71,2211.97,1.02,0.02,329,2212,100.0
37050,489.05,10.52,15.49,2318.82,1.26,0.03,369,2319,100.0
37051,449.44,5.48,8.0,2222.93,1.03,0.02,334,2223,100.0
37052,462.54,7.05,9.02,1915.38,0.94,0.02,307,1915,84.93
37053,518.67,14.62,21.61,2387.99,1.3,0.03,393,2388,100.0
37054,462.54,7.05,9.02,1915.38,0.94,0.02,306,1915,84.93
37055,445.0,3.91,5.72,2211.95,1.02,0.02,331,2212,100.0
37056,449.44,5.48,8.0,2222.97,1.02,0.02,334,2223,100.0
37057,489.05,10.52,15.49,2318.87,1.26,0.03,368,2319,100.0
37058,491.19,9.35,13.66,2323.95,1.08,0.02,362,2324,100.0
37059,449.44,5.48,8.0,2222.92,1.02,0.02,334,2223,100.0
37060,449.44,5.48,8.0,2222.95,1.02,0.02,333,2223,100.0
37061,518.67,14.62,21.61,2388.01,1.3,0.03,392,2388,100.0
37062,518.67,14.62,21.61,2388.04,1.3,0.03,390,2388,100.0
37063,518.67,14.62,21.61,2388.03,1.3,0.03,393,2388,100.0
37064,518.67,14.62,21.61,2388.11,1.3,0.03,392,2388,100.0
37065,518.67,14.62,21.61,2388.0,1.3,0.03,390,2388,100.0
37066,449.44,5.48,8.0,2222.92,1.02,0.02,333,2223,100.0
37067,489.05,10.52,15.49,2318.86,1.26,0.03,369,2319,100.0
37068,489.05,10.52,15.49,2318.91,1.26,0.03,369,2319,100.0
37069,518.67,14.62,21.61,2388.05,1.3,0.03,394,2388,100.0
37070,518.67,14.62,21.61,2388.06,1.3,0.03,391,2388,100.0
37071,462.54,7.05,9.02,1915.36,0.94,0.02,306,1915,84.93
37072,489.05,10.52,15.49,2318.9,1.26,0.03,368,2319,100.0
37073,489.05,10.52,15.49,2318.9,1.26,0.03,369,2319,100.0
37074,449.44,5.48,8.0,2222.94,1.02,0.02,335,2223,100.0
37075,462.54,7.05,9.03,1915.38,0.94,0.02,307,1915,84.93
37076,489.05,10.52,15.49,2318.93,1.26,0.03,370,2319,100.0
37077,489.05,10.52,15.49,2318.9,1.26,0.03,369,2319,100.0
37078,445.0,3.91,5.71,2211.91,1.02,0.02,331,2212,100.0
37079,491.19,9.35,13.66,2323.96,1.08,0.02,364,2324,100.0
37080,518.67,14.62,21.61,2388.06,1.3,0.03,394,2388,100.0
37081,445.0,3.91,5.72,2211.98,1.02,0.02,329,2212,100.0
37082,449.44,5.48,8.0,2222.99,1.02,0.02,335,2223,100.0
37083,489.05,10.52,15.49,2318.92,1.26,0.03,368,2319,100.0
37084,518.67,14.62,21.61,2388.09,1.3,0.03,393,2388,100.0
37085,462.54,7.05,9.03,1915.29,0.94,0.02,307,1915,84.93
37086,445.0,3.91,5.72,2211.94,1.02,0.02,330,2212,100.0
37087,445.0,3.91,5.72,2211.93,1.02,0.02,330,2212,100.0
37088,449.44,5.48,8.0,2222.96,1.02,0.02,334,2223,100.0
37089,491.19,9.35,13.66,2323.99,1.08,0.02,365,2324,100.0
37090,462.54,7.05,9.03,1915.36,0.94,0.02,308,1915,84.93
37091,445.0,3.91,5.71,2211.94,1.02,0.02,331,2212,100.0
37092,449.44,5.48,8.0,2222.94,1.02,0.02,333,2223,100.0
37093,445.0,3.91,5.71,2211.92,1.02,0.02,331,2212,100.0
37094,445.0,3.91,5.72,2211.83,1.02,0.02,329,2212,100.0
37095,462.54,7.05,9.03,1915.37,0.94,0.02,307,1915,84.93
37096,489.05,10.52,15.5,2318.89,1.26,0.03,369,2319,100.0
37097,445.0,3.91,5.71,2211.84,1.02,0.02,332,2212,100.0
37098,445.0,3.91,5.72,2211.93,1.02,0.02,331,2212,100.0
37099,489.05,10.52,15.49,2318.92,1.26,0.03,369,2319,100.0
37100,449.44,5.48,8.0,2222.97,1.02,0.02,335,2223,100.0
37101,449.44,5.48,8.0,2222.96,1.02,0.02,334,2223,100.0
37102,445.0,3.91,5.72,2211.81,1.02,0.02,332,2212,100.0
37103,489.05,10.52,15.5,2318.94,1.26,0.03,368,2319,100.0
37104,449.44,5.48,8.0,2222.95,1.02,0.02,334,2223,100.0
37105,489.05,10.52,15.5,2318.98,1.26,0.03,370,2319,100.0
37106,445.0,3.91,5.71,2211.83,1.02,0.02,330,2212,100.0
37107,445.0,3.91,5.71,2211.85,1.02,0.02,330,2212,100.0
37108,491.19,9.35,13.66,2324.02,1.08,0.02,366,2324,100.0
37109,518.67,14.62,21.61,2388.12,1.3,0.03,392,2388,100.0
37110,462.54,7.05,9.02,1915.31,0.94,0.02,307,1915,84.93
37111,518.67,14.62,21.61,2388.13,1.3,0.03,395,2388,100.0
37112,445.0,3.91,5.71,2211.73,1.02,0.02,331,2212,100.0
37113,491.19,9.35,13.66,2324.01,1.08,0.02,366,2324,100.0
37114,491.19,9.35,13.66,2324.04,1.07,0.03,367,2324,100.0
37115,491.19,9.35,13.66,2323.99,1.08,0.02,367,2324,100.0
37116,491.19,9.35,13.66,2324.01,1.07,0.02,365,2324,100.0
37117,449.44,5.48,8.0,2222.92,1.02,0.02,335,2223,100.0
37118,462.54,7.05,9.03,1915.31,0.94,0.02,308,1915,84.93
37119,445.0,3.91,5.72,2211.76,1.02,0.02,332,2212,100.0
37120,445.0,3.91,5.71,2211.81,1.02,0.02,332,2212,100.0
37121,489.05,10.52,15.49,2319.01,1.26,0.03,371,2319,100.0
37122,518.67,14.62,21.61,2388.17,1.3,0.03,394,2388,100.0
37123,445.0,3.91,5.72,2211.69,1.02,0.02,332,2212,100.0
37124,445.0,3.91,5.72,2211.72,1.02,0.02,330,2212,100.0
37125,491.19,9.35,13.66,2323.99,1.08,0.03,367,2324,100.0
37126,462.54,7.05,9.03,1915.22,0.94,0.02,307,1915,84.93
37127,449.44,5.48,8.0,2222.86,1.02,0.02,334,2223,100.0
37128,445.0,3.91,5.72,2211.69,1.02,0.02,332,2212,100.0
37129,491.19,9.35,13.66,2324.0,1.07,0.02,368,2324,100.0
37130,491.19,9.35,13.66,2324.05,1.08,0.03,366,2324,100.0
37131,462.54,7.05,9.03,1915.28,0.94,0.02,308,1915,84.93
37132,445.0,3.91,5.71,2211.67,1.02,0.02,333,2212,100.0
37133,489.05,10.52,15.5,2319.12,1.26,0.03,372,2319,100.0
37134,449.44,5.48,8.0,2222.8,1.02,0.02,336,2223,100.0
37135,449.44,5.48,8.0,2222.81,1.02,0.02,335,2223,100.0
37136,462.54,7.05,9.03,1915.15,0.94,0.02,308,1915,84.93
37137,449.44,5.48,8.0,2222.83,1.02,0.02,337,2223,100.0
37138,445.0,3.91,5.72,2211.63,1.02,0.02,334,2212,100.0
37139,449.44,5.48,8.0,2222.78,1.02,0.02,335,2223,100.0
37140,445.0,3.91,5.72,2211.64,1.02,0.02,334,2212,100.0
37141,491.19,9.35,13.66,2324.06,1.08,0.03,366,2324,100.0
37142,449.44,5.48,8.0,2222.8,1.02,0.02,336,2223,100.0
37143,449.44,5.48,8.0,2222.73,1.02,0.02,338,2223,100.0
37144,491.19,9.35,13.66,2324.06,1.07,0.03,367,2324,100.0
37145,489.05,10.52,15.5,2319.18,1.26,0.03,371,2319,100.0
37146,518.67,14.62,21.61,2388.31,1.3,0.03,396,2388,100.0
37147,449.44,5.48,8.0,2222.76,1.02,0.02,335,2223,100.0
37148,518.67,14.62,21.61,2388.29,1.3,0.03,396,2388,100.0
37149,445.0,3.91,5.72,2211.48,1.02,0.02,333,2212,100.0
37150,445.0,3.91,5.71,2211.57,1.02,0.02,331,2212,100.0
37151,449.44,5.48,8.0,2222.64,1.02,0.02,334,2223,100.0
37152,462.54,7.05,9.02,1915.15,0.94,0.02,306,1915,84.93
37153,445.0,3.91,5.71,2211.53,1.02,0.02,330,2212,100.0
37154,445.0,3.91,5.71,2211.6,1.02,0.02,331,2212,100.0
37155,462.54,7.05,9.02,1915.06,0.94,0.02,306,1915,84.93
37156,518.67,14.62,21.61,2388.18,1.3,0.03,393,2388,100.0
37157,518.67,14.62,21.61,2388.14,1.3,0.03,392,2388,100.0
37158,491.19,9.35,13.65,2323.92,1.08,0.02,367,2324,100.0
37159,462.54,7.05,9.03,1915.0,0.94,0.02,307,1915,84.93
37160,445.0,3.91,5.71,2211.58,1.02,0.02,330,2212,100.0
37161,449.44,5.48,8.0,2222.68,1.02,0.02,336,2223,100.0
37162,491.19,9.35,13.66,2323.86,1.08,0.03,365,2324,100.0
37163,449.44,5.48,8.0,2222.65,1.02,0.02,336,2223,100.0
37164,489.05,10.52,15.49,2318.98,1.26,0.03,368,2319,100.0
37165,462.54,7.05,9.02,1915.09,0.94,0.02,305,1915,84.93
37166,518.67,14.62,21.61,2388.15,1.3,0.03,395,2388,100.0
37167,449.44,5.48,8.0,2222.67,1.02,0.02,334,2223,100.0
37168,449.44,5.48,8.0,2222.68,1.02,0.02,335,2223,100.0
37169,445.0,3.91,5.71,2211.6,1.02,0.02,331,2212,100.0
37170,462.54,7.05,9.02,1915.11,0.94,0.02,308,1915,84.93
37171,445.0,3.91,5.71,2211.57,1.02,0.02,332,2212,100.0
37172,445.0,3.91,5.71,2211.57,1.02,0.02,331,2212,100.0
37173,445.0,3.91,5.71,2211.59,1.02,0.02,330,2212,100.0
37174,489.05,10.52,15.49,2319.0,1.26,0.03,369,2319,100.0
37175,462.54,7.05,9.03,1915.1,0.94,0.02,304,1915,84.93
37176,518.67,14.62,21.61,2388.14,1.3,0.03,392,2388,100.0
37177,445.0,3.91,5.71,2211.58,1.02,0.02,330,2212,100.0
37178,491.19,9.35,13.66,2323.91,1.08,0.02,364,2324,100.0
37179,518.67,14.62,21.61,2388.17,1.3,0.03,392,2388,100.0
37180,462.54,7.05,9.02,1915.09,0.94,0.02,307,1915,84.93
37181,491.19,9.35,13.66,2323.93,1.08,0.02,365,2324,100.0
37182,445.0,3.91,5.71,2211.57,1.02,0.02,331,2212,100.0
37183,445.0,3.91,5.72,2211.61,1.02,0.02,330,2212,100.0
37184,518.67,14.62,21.61,2388.16,1.3,0.03,393,2388,100.0
37185,445.0,3.91,5.71,2211.57,1.02,0.02,330,2212,100.0
37186,445.0,3.91,5.71,2211.58,1.02,0.02,331,2212,100.0
37187,462.54,7.05,9.03,1915.11,0.94,0.02,308,1915,84.93
37188,491.19,9.35,13.66,2323.96,1.08,0.02,365,2324,100.0
37189,449.44,5.48,8.0,2222.73,1.02,0.02,335,2223,100.0
37190,462.54,7.05,9.02,1915.09,0.94,0.02,307,1915,84.93
37191,445.0,3.91,5.72,2211.6,1.02,0.02,331,2212,100.0
37192,445.0,3.91,5.71,2211.52,1.02,0.02,331,2212,100.0
37193,518.67,14.62,21.61,2388.12,1.3,0.03,394,2388,100.0
37194,518.67,14.62,21.61,2388.17,1.3,0.03,393,2388,100.0
37195,518.67,14.62,21.61,2388.15,1.3,0.03,394,2388,100.0
37196,518.67,14.62,21.61,2388.11,1.3,0.03,392,2388,100.0
37197,491.19,9.35,13.65,2323.93,1.08,0.02,365,2324,100.0
37198,449.44,5.48,8.0,2222.7,1.02,0.02,333,2223,100.0
37199,491.19,9.35,13.66,2323.95,1.08,0.03,366,2324,100.0
37200,449.44,5.48,8.0,2222.65,1.02,0.02,335,2223,100.0
37201,449.44,5.48,8.0,2222.67,1.02,0.02,334,2223,100.0
37202,445.0,3.91,5.71,2211.67,1.02,0.02,329,2212,100.0
37203,491.19,9.35,13.66,2323.94,1.08,0.02,367,2324,100.0
37204,489.05,10.52,15.49,2318.98,1.26,0.03,370,2319,100.0
37205,449.44,5.48,8.0,2222.66,1.02,0.02,334,2223,100.0
37206,462.54,7.05,9.02,1915.11,0.94,0.02,307,1915,84.93
37207,489.05,10.52,15.49,2318.9,1.26,0.03,371,2319,100.0
37208,449.44,5.48,8.0,2222.68,1.02,0.02,333,2223,100.0
37209,489.05,10.52,15.49,2318.98,1.26,0.03,369,2319,100.0
37210,489.05,10.52,15.5,2319.05,1.26,0.03,370,2319,100.0
37211,491.19,9.35,13.65,2323.96,1.08,0.02,364,2324,100.0
37212,518.67,14.62,21.61,2388.12,1.3,0.03,394,2388,100.0
37213,445.0,3.91,5.72,2211.61,1.02,0.02,331,2212,100.0
37214,445.0,3.91,5.71,2211.56,1.02,0.02,332,2212,100.0
37215,491.19,9.35,13.65,2323.95,1.08,0.03,365,2324,100.0
37216,445.0,3.91,5.72,2211.56,1.02,0.02,332,2212,100.0
37217,445.0,3.91,5.71,2211.55,1.02,0.02,331,2212,100.0
37218,445.0,3.91,5.71,2211.52,1.02,0.02,330,2212,100.0
37219,518.67,14.62,21.61,2388.12,1.3,0.03,394,2388,100.0
37220,491.19,9.35,13.66,2323.9,1.08,0.02,366,2324,100.0
37221,518.67,14.62,21.61,2388.1,1.3,0.03,394,2388,100.0
37222,445.0,3.91,5.72,2211.62,1.02,0.02,330,2212,100.0
37223,518.67,14.62,21.61,2388.19,1.3,0.03,394,2388,100.0
37224,462.54,7.05,9.03,1915.04,0.94,0.02,307,1915,84.93
37225,462.54,7.05,9.02,1915.11,0.94,0.02,307,1915,84.93
37226,491.19,9.35,13.66,2323.93,1.07,0.02,364,2324,100.0
37227,518.67,14.62,21.61,2388.16,1.3,0.03,394,2388,100.0
37228,462.54,7.05,9.03,1915.15,0.94,0.02,307,1915,84.93
37229,449.44,5.48,8.0,2222.73,1.02,0.02,333,2223,100.0
37230,491.19,9.35,13.66,2323.93,1.07,0.02,365,2324,100.0
37231,518.67,14.62,21.61,2388.16,1.3,0.03,394,2388,100.0
37232,491.19,9.35,13.65,2323.93,1.08,0.03,365,2324,100.0
37233,449.44,5.48,8.0,2222.68,1.02,0.02,335,2223,100.0
37234,445.0,3.91,5.72,2211.65,1.02,0.02,331,2212,100.0
37235,491.19,9.35,13.65,2323.94,1.08,0.02,367,2324,100.0
37236,491.19,9.35,13.66,2323.94,1.07,0.02,365,2324,100.0
37237,518.67,14.62,21.61,2388.14,1.3,0.03,394,2388,100.0
37238,462.54,7.05,9.02,1915.08,0.94,0.02,308,1915,84.93
37239,449.44,5.48,8.0,2222.73,1.02,0.02,335,2223,100.0
37240,445.0,3.91,5.71,2211.61,1.02,0.02,331,2212,100.0
37241,518.67,14.62,21.61,2388.14,1.3,0.03,394,2388,100.0
37242,489.05,10.52,15.49,2318.94,1.26,0.03,369,2319,100.0
37243,462.54,7.05,9.03,1915.1,0.94,0.02,306,1915,84.93
37244,518.67,14.62,21.61,2388.13,1.3,0.03,393,2388,100.0
37245,445.0,3.91,5.71,2211.51,1.02,0.02,330,2212,100.0
37246,491.19,9.35,13.66,2323.91,1.08,0.02,366,2324,100.0
37247,518.67,14.62,21.61,2388.13,1.3,0.03,393,2388,100.0
37248,491.19,9.35,13.66,2323.92,1.08,0.02,366,2324,100.0
37249,445.0,3.91,5.71,2211.59,1.02,0.02,330,2212,100.0
37250,491.19,9.35,13.65,2323.88,1.07,0.02,365,2324,100.0
37251,445.0,3.91,5.71,2211.59,1.02,0.02,331,2212,100.0
37252,518.67,14.62,21.61,2388.13,1.3,0.03,395,2388,100.0
37253,491.19,9.35,13.66,2323.92,1.07,0.03,366,2324,100.0
37254,462.54,7.05,9.03,1915.09,0.94,0.02,305,1915,84.93
37255,491.19,9.35,13.66,2323.95,1.08,0.02,365,2324,100.0
37256,489.05,10.52,15.5,2319.0,1.26,0.03,369,2319,100.0
37257,518.67,14.62,21.61,2388.15,1.3,0.03,392,2388,100.0
37258,462.54,7.05,9.02,1915.12,0.94,0.02,308,1915,84.93
37259,462.54,7.05,9.02,1915.09,0.94,0.02,307,1915,84.93
37260,518.67,14.62,21.61,2388.19,1.3,0.03,395,2388,100.0
37261,489.05,10.52,15.49,2318.98,1.26,0.03,370,2319,100.0
37262,462.54,7.05,9.03,1915.15,0.94,0.02,307,1915,84.93
37263,491.19,9.35,13.66,2323.91,1.08,0.02,366,2324,100.0
37264,445.0,3.91,5.71,2211.54,1.02,0.02,331,2212,100.0
37265,445.0,3.91,5.72,2211.54,1.02,0.02,331,2212,100.0
37266,449.44,5.48,8.0,2222.69,1.02,0.02,335,2223,100.0
37267,518.67,14.62,21.61,2388.15,1.3,0.03,395,2388,100.0
37268,462.54,7.05,9.03,1915.1,0.94,0.02,308,1915,84.93
37269,445.0,3.91,5.71,2211.58,1.02,0.02,330,2212,100.0
37270,462.54,7.05,9.03,1915.12,0.94,0.02,309,1915,84.93
37271,462.54,7.05,9.03,1915.11,0.94,0.02,308,1915,84.93
37272,449.44,5.48,8.0,2222.68,1.02,0.02,334,2223,100.0
37273,462.54,7.05,9.03,1915.11,0.94,0.02,309,1915,84.93
37274,462.54,7.05,9.03,1915.14,0.94,0.02,309,1915,84.93
37275,491.19,9.35,13.66,2323.94,1.07,0.03,365,2324,100.0
37276,462.54,7.05,9.03,1915.15,0.94,0.02,306,1915,84.93
37277,449.44,5.48,8.0,2222.72,1.02,0.02,335,2223,100.0
37278,491.19,9.35,13.66,2323.94,1.07,0.02,367,2324,100.0
37279,518.67,14.62,21.61,2388.16,1.3,0.03,392,2388,100.0
37280,489.05,10.52,15.5,2319.01,1.26,0.03,371,2319,100.0
37281,489.05,10.52,15.5,2318.96,1.26,0.03,371,2319,100.0
37282,445.0,3.91,5.72,2211.57,1.02,0.02,330,2212,100.0
37283,491.19,9.35,13.66,2323.93,1.07,0.03,366,2324,100.0
37284,489.05,10.52,15.5,2319.02,1.26,0.03,371,2319,100.0
37285,449.44,5.48,8.0,2222.74,1.02,0.02,335,2223,100.0
37286,518.67,14.62,21.61,2388.16,1.3,0.03,394,2388,100.0
37287,445.0,3.91,5.72,2211.61,1.02,0.02,331,2212,100.0
37288,462.54,7.05,9.03,1915.17,0.94,0.02,307,1915,84.93
37289,489.05,10.52,15.5,2319.03,1.26,0.03,368,2319,100.0
37290,518.67,14.62,21.61,2388.15,1.3,0.03,393,2388,100.0
37291,449.44,5.48,8.0,2222.66,1.02,0.02,335,2223,100.0
37292,491.19,9.35,13.66,2323.99,1.08,0.03,366,2324,100.0
37293,462.54,7.05,9.03,1915.08,0.94,0.02,309,1915,84.93
37294,491.19,9.35,13.66,2323.95,1.08,0.02,366,2324,100.0
37295,449.44,5.48,8.0,2222.77,1.02,0.02,335,2223,100.0
37296,491.19,9.35,13.66,2323.94,1.08,0.02,366,2324,100.0
37297,445.0,3.91,5.72,2211.57,1.02,0.02,333,2212,100.0
37298,449.44,5.48,8.0,2222.7,1.02,0.02,335,2223,100.0
37299,489.05,10.52,15.5,2319.06,1.26,0.03,369,2319,100.0
37300,449.44,5.48,8.0,2222.78,1.02,0.02,336,2223,100.0
37301,445.0,3.91,5.71,2211.58,1.02,0.02,332,2212,100.0
37302,445.0,3.91,5.71,2211.54,1.02,0.02,331,2212,100.0
37303,449.44,5.48,8.0,2222.77,1.02,0.02,336,2223,100.0
37304,445.0,3.91,5.72,2211.52,1.02,0.02,332,2212,100.0
37305,449.44,5.48,8.0,2222.68,1.02,0.02,335,2223,100.0
37306,489.05,10.52,15.5,2319.08,1.26,0.03,371,2319,100.0
37307,445.0,3.91,5.72,2211.56,1.02,0.02,331,2212,100.0
37308,445.0,3.91,5.72,2211.53,1.02,0.02,331,2212,100.0
37309,489.05,10.52,15.5,2319.1,1.26,0.03,372,2319,100.0
37310,445.0,3.91,5.71,2211.58,1.02,0.02,330,2212,100.0
37311,518.67,14.62,21.61,2388.17,1.3,0.03,395,2388,100.0
37312,489.05,10.52,15.5,2319.05,1.26,0.03,369,2319,100.0
37313,462.54,7.05,9.03,1915.1,0.94,0.02,308,1915,84.93
37314,489.05,10.52,15.5,2319.07,1.26,0.03,371,2319,100.0
37315,462.54,7.05,9.03,1915.14,0.94,0.02,306,1915,84.93
37316,491.19,9.35,13.66,2324.02,1.08,0.03,367,2324,100.0
37317,491.19,9.35,13.66,2323.96,1.08,0.03,366,2324,100.0
37318,445.0,3.91,5.71,2211.55,1.02,0.02,332,2212,100.0
37319,489.05,10.52,15.5,2319.07,1.26,0.03,370,2319,100.0
37320,445.0,3.91,5.71,2211.52,1.02,0.02,334,2212,100.0
37321,491.19,9.35,13.66,2323.97,1.08,0.03,367,2324,100.0
37322,491.19,9.35,13.66,2323.97,1.08,0.02,367,2324,100.0
37323,462.54,7.05,9.03,1915.07,0.94,0.02,309,1915,84.93
37324,462.54,7.05,9.03,1915.1,0.94,0.02,308,1915,84.93
37325,462.54,7.05,9.03,1915.12,0.94,0.02,308,1915,84.93
37326,491.19,9.35,13.66,2323.98,1.08,0.03,366,2324,100.0
37327,449.44,5.48,8.0,2222.69,1.02,0.02,333,2223,100.0
37328,445.0,3.91,5.71,2211.48,1.02,0.02,332,2212,100.0
37329,462.54,7.05,9.03,1915.06,0.94,0.02,307,1915,84.93
37330,518.67,14.62,21.61,2388.21,1.3,0.03,395,2388,100.0
37331,445.0,3.91,5.72,2211.48,1.02,0.02,332,2212,100.0
37332,518.67,14.62,21.61,2388.2,1.3,0.03,394,2388,100.0
37333,518.67,14.62,21.61,2388.23,1.3,0.03,395,2388,100.0
37334,449.44,5.48,8.0,2222.67,1.02,0.02,334,2223,100.0
37335,449.44,5.48,8.0,2222.73,1.02,0.02,334,2223,100.0
37336,462.54,7.05,9.02,1915.13,0.94,0.02,309,1915,84.93
37337,518.67,14.62,21.61,2388.2,1.3,0.03,394,2388,100.0
37338,518.67,14.62,21.61,2388.24,1.3,0.03,393,2388,100.0
37339,449.44,5.48,8.0,2222.64,1.02,0.02,336,2223,100.0
37340,449.44,5.48,8.0,2222.71,1.02,0.02,335,2223,100.0
37341,449.44,5.48,8.0,2222.67,1.02,0.02,336,2223,100.0
