,Sensor_1,Sensor_2,Sensor_3,Sensor_6,Sensor_8,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_19,Sensor_20,Health_state
42127,605.41,1507.24,1316.79,394.09,8769.14,45.43,371.98,2388.21,8120.21,8.6511,28.65,17.0302,4
42131,605.21,1499.06,1317.32,394.05,8763.84,45.62,371.21,2388.2,8115.67,8.6831,28.59,17.1421,4
42137,604.47,1510.38,1319.32,394.57,8758.87,45.61,371.43,2388.24,8115.44,8.7213,28.48,17.0608,4
42142,604.65,1498.04,1316.21,393.35,8759.07,45.79,370.83,2388.29,8110.6,8.7067,28.42,17.0563,4
42146,605.45,1511.34,1320.69,393.64,8758.73,45.62,370.92,2388.31,8106.2,8.7081,28.52,17.0797,4
42154,605.01,1512.13,1336.66,392.98,8764.59,46.04,370.52,2388.37,8108.43,8.7191,28.33,16.9764,4
42156,605.75,1511.41,1322.01,393.26,8750.6,46.16,370.46,2388.4,8103.99,8.7257,28.27,17.07,4
42165,605.28,1495.13,1308.23,394.4,8771.27,45.44,371.8,2388.09,8129.45,8.6621,28.58,17.1923,2
42176,604.8,1499.63,1302.5,394.82,8778.8,45.13,371.32,2388.15,8125.61,8.6156,28.47,17.2241,2
42184,604.58,1500.21,1300.98,395.02,8783.32,45.32,372.46,2388.11,8130.51,8.6247,28.51,17.1192,2
42196,604.62,1504.13,1309.18,393.96,8783.9,45.37,371.52,2388.09,8134.63,8.6772,28.47,17.1993,2
42200,604.87,1493.71,1305.06,394.87,8780.34,45.33,371.71,2388.11,8132.52,8.6728,28.38,17.1917,2
42205,604.98,1513.02,1310.02,395.13,8778.21,45.41,371.67,2388.11,8133.37,8.6815,28.53,17.1115,2
42210,604.85,1499.29,1304.44,394.6,8786.91,45.42,371.61,2388.14,8137.84,8.6785,28.73,17.0719,2
42218,604.61,1502.06,1315.35,394.34,8788.68,45.39,371.81,2388.17,8133.45,8.6425,28.53,17.1833,3
42243,604.54,1502.34,1305.96,395.05,8791.88,45.46,371.66,2388.14,8126.52,8.6587,28.76,17.0955,3
42253,604.9,1507.23,1307.79,394.74,8776.37,45.61,371.66,2388.09,8131.49,8.6414,28.51,17.119,3
42259,604.63,1506.18,1309.45,394.21,8787.33,45.57,371.3,2388.17,8135.34,8.6913,28.5,17.0583,3
42260,604.47,1498.56,1314.56,394.13,8784.46,45.46,371.72,2388.13,8133.02,8.6594,28.63,17.1256,3
42269,604.94,1503.75,1304.43,394.95,8785.31,45.44,371.75,2388.19,8135.84,8.6035,28.19,17.1719,3
42278,605.02,1502.84,1300.54,393.95,8778.49,45.63,371.56,2388.19,8131.3,8.6906,28.64,17.0551,3
42279,605.05,1505.45,1313.85,394.71,8785.02,45.4,371.27,2388.14,8140.59,8.6806,28.59,17.1096,3
42280,605.39,1506.56,1315.0,393.9,8792.17,45.44,371.66,2388.15,8132.71,8.7013,28.4,17.1195,3
42286,604.99,1505.33,1316.57,394.31,8781.76,45.62,371.28,2388.2,8133.12,8.6933,28.31,17.1552,3
42290,605.01,1498.49,1310.43,394.66,8787.18,45.63,371.41,2388.2,8136.68,8.6746,28.38,17.1405,3
42292,604.95,1499.97,1307.18,394.11,8789.34,45.68,371.28,2388.22,8134.34,8.7112,28.53,17.139,3
42296,605.25,1503.25,1306.85,394.05,8790.62,45.53,371.3,2388.14,8132.2,8.6864,28.26,17.0884,3
42305,605.14,1507.86,1305.28,394.55,8784.83,45.68,371.53,2388.2,8137.71,8.6865,28.5,17.1232,3
42308,604.54,1500.07,1321.78,394.21,8792.06,45.64,370.87,2388.19,8138.93,8.7106,28.34,17.1157,3
42311,605.05,1508.56,1318.88,394.28,8789.28,45.78,371.1,2388.19,8140.87,8.7119,28.34,17.0706,3
42321,605.35,1503.22,1314.2,393.25,8793.87,45.79,371.04,2388.3,8135.31,8.6941,28.54,17.0472,4
42325,605.23,1510.52,1321.21,393.42,8793.1,45.63,370.66,2388.22,8143.1,8.7199,28.45,17.0634,4
42339,605.86,1504.56,1323.89,393.43,8805.13,45.87,370.78,2388.29,8147.19,8.7367,28.27,17.1562,4
42344,605.43,1508.44,1321.95,392.85,8810.27,45.8,370.83,2388.34,8149.4,8.7223,28.39,17.0945,4
42348,605.85,1511.35,1326.65,393.48,8808.21,45.87,370.69,2388.35,8152.1,8.7015,28.39,16.9009,4
42356,605.98,1514.63,1321.79,392.88,8813.97,46.25,370.2,2388.36,8153.83,8.7464,28.15,16.995,4
42367,604.59,1494.64,1304.36,394.94,8781.47,45.4,372.03,2388.08,8125.39,8.6378,28.61,17.0985,1
42369,605.03,1500.29,1311.24,394.81,8776.29,45.44,371.14,2388.13,8135.05,8.6978,28.77,17.1296,1
42374,605.18,1496.14,1310.27,394.35,8768.75,45.31,371.43,2388.12,8122.67,8.6347,28.57,17.0815,1
42378,604.38,1502.91,1307.97,394.85,8776.41,45.39,371.66,2388.12,8130.22,8.6703,28.73,17.2832,1
42387,604.72,1490.76,1309.35,394.48,8775.98,45.43,371.96,2388.15,8125.44,8.6588,28.67,17.242,1
42390,604.18,1492.08,1304.83,394.97,8772.95,45.42,372.11,2388.15,8126.98,8.6369,28.49,17.0776,1
42393,604.89,1498.77,1302.2,394.48,8776.35,45.4,371.6,2388.12,8126.37,8.6451,28.69,17.1975,1
42394,605.53,1495.75,1304.12,395.61,8775.61,45.31,371.53,2388.11,8128.92,8.6334,28.62,17.1364,1
42395,604.9,1497.24,1306.56,394.45,8780.27,45.46,371.51,2388.16,8122.66,8.6733,28.58,17.1701,1
42399,604.79,1492.71,1307.11,394.02,8776.31,45.34,372.03,2388.12,8129.74,8.6857,28.48,17.1376,1
42406,604.8,1496.37,1310.26,394.39,8770.93,45.41,371.82,2388.09,8132.49,8.6535,28.58,17.1701,2
42407,604.88,1497.41,1311.04,394.81,8785.23,45.32,371.9,2388.13,8127.83,8.6456,28.74,17.1265,2
42412,604.79,1501.53,1310.11,395.99,8777.54,45.31,371.67,2388.05,8125.05,8.6481,28.51,17.0881,2
42416,604.86,1497.56,1315.76,394.5,8778.37,45.44,371.61,2388.14,8125.2,8.6733,28.49,17.1547,2
42418,605.19,1498.47,1310.86,394.61,8776.38,45.5,371.27,2388.12,8129.18,8.6422,28.52,17.1206,2
42435,604.74,1495.75,1313.25,394.56,8767.31,45.43,371.91,2388.13,8128.42,8.606,28.64,17.172,2
42440,604.67,1502.63,1307.49,394.65,8769.91,45.4,371.69,2388.12,8124.77,8.66,28.77,17.0415,2
42441,604.96,1501.83,1313.49,394.11,8781.79,45.27,372.08,2388.12,8124.57,8.6584,28.46,17.1588,2
42450,604.89,1498.58,1308.03,395.12,8777.7,45.47,371.63,2388.16,8120.57,8.6207,28.65,17.0798,3
42451,604.8,1495.83,1309.45,394.38,8782.29,45.5,371.79,2388.13,8128.92,8.6606,28.48,17.1132,3
42457,604.96,1498.65,1312.69,394.7,8781.25,45.25,371.32,2388.11,8128.97,8.6574,28.45,17.1111,3
42459,604.49,1498.89,1307.97,394.31,8780.19,45.24,372.24,2388.18,8126.98,8.654,28.53,17.1232,3
42467,605.21,1495.26,1310.21,394.33,8783.15,45.38,371.59,2388.16,8130.77,8.6677,28.56,17.227999999999998,3
42483,605.02,1498.71,1308.1,393.8,8781.88,45.4,371.71,2388.22,8131.04,8.6839,28.37,17.0107,3
42486,604.98,1498.65,1310.32,393.59,8778.99,45.36,371.29,2388.19,8122.95,8.6679,28.45,17.1397,3
42487,605.43,1498.77,1307.16,394.49,8774.22,45.4,371.4,2388.19,8129.38,8.6356,28.58,17.146,3
42504,604.56,1502.8,1305.35,393.86,8779.81,45.39,371.36,2388.19,8125.61,8.6227,28.71,17.0825,3
42514,605.05,1502.04,1304.57,394.92,8784.0,45.75,371.65,2388.18,8124.99,8.6756,28.48,17.0713,3
42523,604.85,1501.83,1317.6,393.88,8779.43,45.47,371.96,2388.2,8128.79,8.6799,28.64,17.0996,3
42547,605.28,1508.75,1320.44,393.89,8780.48,45.79,370.88,2388.27,8126.54,8.7131,28.57,17.0879,3
42549,605.01,1512.76,1319.84,394.41,8781.16,45.72,371.12,2388.26,8126.69,8.6903,28.46,16.9997,4
42562,605.33,1506.99,1318.95,393.87,8781.31,45.82,370.98,2388.25,8126.18,8.707,28.46,17.054000000000002,4
42571,605.32,1511.02,1329.32,393.3,8776.34,45.89,370.62,2388.31,8124.54,8.7275,28.57,16.9582,4
42574,605.39,1504.44,1329.67,393.83,8784.99,45.77,370.72,2388.32,8132.28,8.6987,28.51,17.0389,4
42582,605.99,1508.48,1331.29,393.72,8776.76,45.94,370.41,2388.37,8132.28,8.7388,28.35,17.0422,4
42586,605.95,1514.54,1327.41,393.24,8781.9,45.93,370.4,2388.31,8125.47,8.7361,28.14,16.9551,4
42592,605.68,1513.46,1331.48,392.85,8782.02,45.97,370.47,2388.34,8119.03,8.7649,28.51,16.9314,4
42601,604.24,1502.95,1296.84,394.54,8772.5,45.38,372.18,2388.08,8125.69,8.6512,28.64,17.0189,1
42607,604.44,1495.91,1305.67,394.47,8774.92,45.37,371.62,2388.09,8120.15,8.6068,28.66,17.173,1
42629,604.44,1502.04,1309.15,393.86,8771.64,45.29,372.02,2388.19,8119.13,8.6374,28.81,17.1846,2
42633,604.46,1499.31,1295.63,394.74,8772.44,45.36,371.38,2388.08,8122.7,8.6505,28.62,17.1586,2
42637,604.81,1491.04,1307.71,394.39,8769.35,45.38,372.18,2388.1,8118.06,8.6146,28.7,17.2284,2
42654,604.5,1495.33,1308.57,395.31,8778.51,45.27,371.41,2388.12,8126.45,8.6359,28.55,17.160999999999998,2
42656,604.19,1497.39,1309.05,394.72,8767.24,45.39,372.11,2388.15,8124.27,8.66,28.56,17.1449,2
42673,605.26,1500.18,1305.54,395.36,8758.07,45.33,372.3,2388.1,8123.2,8.6314,28.58,17.2161,2
42680,604.7,1505.57,1305.27,394.45,8774.48,45.41,371.21,2388.14,8124.3,8.6634,28.62,17.2107,3
42690,604.24,1502.79,1315.41,394.25,8782.65,45.46,371.44,2388.11,8122.61,8.6286,28.63,17.2427,3
42701,604.97,1488.7,1314.72,394.63,8770.42,45.61,371.79,2388.13,8124.21,8.6547,28.46,17.1874,3
42705,604.78,1499.65,1313.74,394.31,8761.85,45.46,371.77,2388.18,8123.06,8.6609,28.66,17.1506,3
42709,605.31,1509.56,1306.54,394.79,8770.78,45.28,371.22,2388.17,8118.91,8.6356,28.67,17.1473,3
42712,604.73,1505.45,1308.49,394.29,8770.52,45.38,371.94,2388.13,8120.6,8.6387,28.49,17.1778,3
42714,604.63,1496.42,1311.09,394.73,8773.37,45.35,371.54,2388.21,8119.35,8.6379,28.56,17.2276,3
42716,605.1,1500.01,1301.69,395.39,8772.07,45.54,371.96,2388.14,8118.79,8.6831,28.58,17.0196,3
42723,605.04,1493.3,1309.98,394.44,8767.91,45.4,371.22,2388.14,8122.15,8.6385,28.49,17.2623,3
42738,604.91,1496.98,1312.65,394.4,8758.08,45.7,371.79,2388.21,8122.43,8.6748,28.34,17.0681,3
42743,604.55,1506.41,1310.32,394.16,8774.46,45.33,371.15,2388.13,8119.45,8.6401,28.65,17.1394,3
42747,605.41,1493.51,1313.39,394.21,8766.12,45.51,371.23,2388.19,8120.47,8.661,28.61,17.0839,3
42748,604.83,1508.01,1322.03,394.93,8767.37,45.68,371.77,2388.2,8120.4,8.6439,28.61,16.9906,3
42755,605.4,1500.08,1313.19,393.91,8774.1,45.54,371.47,2388.19,8117.38,8.6596,28.49,17.1017,3
42762,605.32,1506.33,1313.33,393.81,8768.63,45.55,371.29,2388.2,8120.99,8.7024,28.43,17.1273,3
42767,605.03,1506.21,1312.09,393.99,8770.15,45.58,371.29,2388.24,8117.48,8.7,28.58,17.1178,3
42770,605.16,1505.85,1318.45,394.16,8771.05,45.51,371.21,2388.24,8114.01,8.6894,28.45,17.0255,3
42785,604.74,1501.03,1323.32,394.08,8759.77,45.71,370.97,2388.27,8118.11,8.6806,28.51,17.1281,4
42796,604.95,1510.13,1321.47,393.06,8758.43,45.94,371.19,2388.27,8115.58,8.7089,28.23,17.1435,4
42799,605.26,1508.71,1312.75,393.82,8763.02,45.9,370.91,2388.34,8109.93,8.7262,28.42,17.0401,4
42803,605.98,1507.55,1319.79,392.83,8759.83,45.84,370.7,2388.39,8112.58,8.6885,28.32,17.0124,4
42807,605.47,1505.73,1325.58,394.04,8765.61,46.09,370.05,2388.29,8107.82,8.7233,28.33,16.9498,4
42822,605.58,1512.6,1341.82,392.87,8749.24,46.05,370.32,2388.46,8102.06,8.7261,28.17,16.8944,4
42823,605.99,1509.21,1326.38,393.02,8754.14,46.23,370.26,2388.41,8103.26,8.7429,28.24,17.0072,4
42824,606.18,1503.49,1329.87,392.8,8754.75,46.12,370.28,2388.43,8103.28,8.7578,28.37,16.8767,4
42827,604.33,1491.38,1302.74,394.75,8783.73,45.36,372.16,2388.07,8132.63,8.6233,28.75,17.1491,2
42828,604.75,1500.86,1300.42,394.57,8781.61,45.31,371.62,2388.05,8136.76,8.615,28.72,17.1769,2
42846,604.87,1498.47,1298.1,395.17,8780.5,45.27,372.12,2388.03,8130.39,8.6328,28.64,17.212,2
42848,604.21,1499.48,1301.54,394.43,8785.92,45.17,371.73,2388.01,8135.84,8.6329,28.71,17.1463,2
42858,604.71,1495.03,1301.21,394.54,8781.73,45.29,372.01,2388.04,8139.47,8.622,28.57,17.1521,3
42860,604.87,1493.51,1299.97,395.05,8787.81,45.29,371.65,2388.07,8135.47,8.6206,28.54,17.2651,3
42862,604.43,1494.9,1309.64,394.76,8783.58,45.24,371.72,2388.1,8135.03,8.635,28.8,17.1113,3
42865,604.86,1498.16,1295.41,395.23,8777.11,45.18,372.26,2388.05,8138.84,8.6438,28.67,17.1163,3
42866,604.8,1496.86,1304.44,394.83,8783.16,45.15,371.89,2388.09,8135.24,8.648,28.81,17.4349,3
42877,604.27,1502.14,1305.56,394.84,8786.04,45.17,372.11,2388.04,8138.03,8.6102,28.64,17.2029,3
42882,604.54,1500.36,1303.37,394.29,8790.94,45.26,371.99,2388.08,8137.67,8.6412,28.79,17.1641,3
42888,604.95,1500.05,1303.31,394.34,8786.21,45.18,371.99,2388.09,8136.99,8.6503,28.73,17.3085,3
42896,605.23,1500.65,1305.39,395.7,8791.48,45.26,372.03,2388.05,8130.93,8.605,28.58,17.1042,3
42899,604.75,1502.17,1307.44,394.7,8780.7,45.5,371.98,2388.12,8139.21,8.6549,28.46,17.1703,3
42901,604.02,1501.29,1302.55,394.41,8781.91,45.27,371.89,2388.05,8127.88,8.6297,28.6,17.1676,3
42910,605.13,1498.1,1309.73,395.07,8789.82,45.43,371.76,2388.1,8128.85,8.6666,28.55,17.0642,3
42912,605.28,1501.78,1300.72,394.76,8781.34,45.5,371.76,2388.08,8128.06,8.6539,28.47,17.2634,3
42923,604.84,1504.16,1301.7,394.46,8787.74,45.45,371.97,2388.1,8136.21,8.6529,28.68,17.1023,3
42925,605.02,1506.09,1305.44,394.37,8785.2,45.16,371.75,2388.11,8138.17,8.6666,28.52,16.9654,3
42927,605.01,1502.07,1308.45,394.49,8789.3,45.35,372.21,2388.17,8136.08,8.6392,28.6,17.191,3
42947,605.02,1499.39,1304.8,394.67,8778.78,45.6,371.52,2388.18,8137.51,8.6495,28.59,17.1396,3
42948,605.06,1507.96,1314.75,394.9,8792.5,45.49,370.44,2388.21,8140.56,8.6616,28.6,17.0427,4
42950,604.88,1505.98,1313.43,393.53,8785.44,45.6,371.5,2388.17,8136.69,8.6562,28.59,17.1207,4
42960,605.32,1501.15,1314.79,394.51,8780.36,45.79,371.25,2388.27,8131.93,8.6784,28.57,17.0828,4
42971,605.3,1501.61,1318.79,393.51,8777.46,45.64,371.07,2388.26,8139.02,8.6767,28.34,17.0579,4
42983,605.17,1506.94,1320.93,393.3,8792.19,45.82,370.97,2388.34,8129.83,8.7139,28.53,17.0117,4
42985,605.69,1517.31,1323.22,393.05,8789.2,45.85,370.23,2388.27,8132.27,8.7209,28.38,17.1184,4
42991,605.73,1514.56,1326.08,393.43,8788.18,46.1,370.62,2388.34,8137.4,8.7777,28.22,17.0477,4
43002,604.96,1501.27,1310.9,394.55,8772.7,45.35,372.06,2388.15,8120.98,8.6908,28.76,17.1473,3
43006,605.05,1500.91,1307.55,394.71,8767.48,45.47,371.97,2388.15,8124.1,8.6361,28.63,17.0738,3
43008,604.82,1502.3,1302.46,394.94,8776.31,45.65,372.17,2388.14,8129.75,8.6557,28.65,17.1136,3
43011,604.66,1504.83,1305.58,394.28,8772.68,45.48,370.98,2388.16,8123.17,8.6229,28.54,17.1926,3
43023,604.42,1506.0,1318.44,394.24,8769.58,45.23,371.44,2388.12,8118.53,8.6836,28.69,17.2029,3
43024,604.83,1499.69,1303.92,394.63,8767.3,45.48,372.21,2388.18,8121.58,8.6593,28.58,17.1512,3
43037,604.3,1497.82,1312.03,395.1,8766.62,45.27,371.99,2388.13,8122.17,8.65,28.45,17.0982,3
43045,604.95,1501.39,1314.6,395.17,8770.75,45.32,371.14,2388.22,8116.38,8.6663,28.61,17.1194,3
43048,604.8,1496.15,1318.36,394.44,8774.8,45.48,371.61,2388.15,8123.38,8.6532,28.55,17.1218,3
43053,604.71,1506.22,1316.61,394.64,8773.4,45.59,371.69,2388.15,8121.94,8.6622,28.62,17.0831,3
43062,604.79,1498.45,1309.51,394.25,8762.49,45.64,371.5,2388.2,8119.26,8.6898,28.63,17.1428,3
43067,605.19,1502.19,1308.42,394.23,8777.22,45.54,371.36,2388.14,8123.23,8.6983,28.63,17.137999999999998,3
43077,604.16,1499.61,1314.69,393.96,8774.19,45.61,371.64,2388.19,8127.52,8.6765,28.46,17.1811,3
43078,604.68,1499.39,1311.12,393.89,8770.75,45.52,371.55,2388.16,8124.31,8.6866,28.52,17.047,3
43081,605.22,1508.46,1308.04,393.98,8768.35,45.56,371.67,2388.17,8126.84,8.6555,28.62,17.1663,3
43090,604.73,1502.21,1310.14,394.06,8769.63,45.58,371.6,2388.21,8120.84,8.6556,28.45,17.1126,4
43092,604.53,1511.07,1311.13,394.31,8772.8,45.72,371.15,2388.21,8128.45,8.6971,28.4,17.047,4
43106,605.23,1512.07,1316.74,394.1,8790.55,45.68,370.49,2388.27,8131.09,8.696,28.37,17.1751,4
43109,605.47,1505.52,1322.6,394.05,8786.27,45.81,370.53,2388.28,8129.15,8.7178,28.35,16.9639,4
43116,605.28,1501.31,1326.4,394.57,8787.97,45.81,370.7,2388.33,8127.92,8.7336,28.45,16.9727,4
43120,605.53,1505.16,1320.56,393.25,8788.37,45.73,370.28,2388.28,8130.69,8.7355,28.31,16.8878,4
43134,604.96,1497.3,1313.44,393.32,8776.82,45.43,371.85,2388.23,8119.03,8.6316,28.49,17.1045,2
43142,604.49,1493.54,1314.62,394.03,8764.13,45.53,371.02,2388.2,8118.49,8.6787,28.59,17.1033,3
43152,604.12,1505.89,1310.46,394.59,8774.26,45.56,371.3,2388.19,8125.52,8.6664,28.56,17.1468,3
43157,605.19,1499.4,1312.58,393.62,8761.47,45.59,371.46,2388.19,8115.6,8.6481,28.68,17.1395,3
43158,605.01,1512.25,1313.8,394.65,8758.16,45.26,371.3,2388.2,8117.98,8.677999999999999,28.64,17.0184,3
43162,605.43,1498.21,1314.96,394.24,8773.39,45.66,371.19,2388.19,8114.45,8.645,28.7,17.1277,3
43163,604.74,1497.29,1314.64,394.11,8763.41,45.5,371.13,2388.22,8116.32,8.6197,28.48,17.1257,3
43177,605.15,1503.27,1309.59,393.28,8765.47,45.49,371.22,2388.19,8112.55,8.6573,28.39,17.1618,3
43180,604.28,1498.69,1308.63,394.92,8768.14,45.45,371.66,2388.2,8123.52,8.6962,28.7,17.067999999999998,3
43185,605.33,1499.48,1313.0,394.44,8765.69,45.49,371.43,2388.22,8118.7,8.6736,28.46,17.1939,3
43188,605.02,1505.75,1315.0,394.25,8769.46,45.58,371.18,2388.11,8119.49,8.6334,28.57,16.9963,3
43189,605.24,1493.31,1313.51,394.51,8771.48,45.63,371.46,2388.2,8122.78,8.6808,28.5,17.1051,3
43190,605.11,1502.6,1312.35,394.21,8763.01,45.55,371.99,2388.21,8118.59,8.6568,28.61,17.1007,3
43192,605.08,1502.24,1307.98,394.66,8764.79,45.66,370.87,2388.22,8116.33,8.6406,28.51,17.1512,3
43193,605.71,1500.59,1311.01,393.69,8765.89,45.54,370.93,2388.21,8121.95,8.677999999999999,28.42,17.0903,3
43194,605.09,1502.74,1314.19,393.8,8765.72,45.61,372.02,2388.16,8121.98,8.7163,28.63,17.1028,3
43214,605.63,1508.2,1316.34,394.24,8769.14,45.75,371.45,2388.18,8116.13,8.7134,28.59,17.1517,3
43218,605.24,1501.26,1312.25,393.75,8769.11,45.78,371.18,2388.23,8116.75,8.6748,28.4,17.0378,3
43219,604.65,1501.46,1321.28,394.01,8772.76,45.65,371.64,2388.19,8120.48,8.6995,28.55,17.1496,3
43221,605.18,1503.99,1318.22,393.83,8773.92,45.81,370.48,2388.22,8116.5,8.6907,28.55,17.0359,3
43223,605.3,1508.74,1311.23,393.25,8772.69,45.62,371.12,2388.21,8122.0,8.7153,28.43,17.0596,3
43224,604.79,1502.58,1319.18,394.4,8769.45,45.61,371.41,2388.24,8113.46,8.6972,28.39,17.1632,3
43227,604.88,1513.47,1314.9,394.39,8766.54,45.75,371.52,2388.23,8123.69,8.6892,28.55,16.9997,3
43230,604.57,1504.02,1320.22,394.25,8778.69,45.8,371.26,2388.22,8120.45,8.6914,28.41,17.0679,3
43235,604.97,1506.53,1320.82,393.29,8775.19,45.64,370.71,2388.22,8119.8,8.7349,28.42,17.0524,3
43247,605.93,1507.85,1317.74,392.81,8775.84,45.71,370.77,2388.29,8119.51,8.677999999999999,28.29,16.9196,4
43249,605.01,1500.88,1322.69,393.89,8767.7,45.76,371.03,2388.3,8124.62,8.6572,28.62,17.0699,4
43251,604.77,1502.84,1321.19,393.66,8767.97,45.78,371.03,2388.32,8122.42,8.7003,28.36,17.0516,4
43255,605.22,1506.3,1323.94,393.16,8777.29,45.83,371.3,2388.32,8125.4,8.6976,28.35,17.0188,4
43266,605.28,1509.43,1319.85,393.96,8775.81,45.98,371.08,2388.35,8127.43,8.706,28.3,16.9932,4
43272,605.75,1508.27,1329.95,393.35,8778.17,45.9,370.81,2388.36,8124.9,8.7368,28.44,16.9814,4
43273,606.19,1513.77,1322.58,393.17,8779.72,45.97,370.66,2388.29,8121.09,8.7183,28.5,16.9175,4
43274,606.11,1517.44,1319.42,393.02,8777.08,45.83,370.67,2388.35,8121.84,8.7745,28.34,16.9743,4
43288,606.0,1513.91,1325.77,393.05,8791.45,46.04,370.46,2388.43,8127.0,8.7264,28.35,16.8812,4
43291,605.27,1501.21,1313.15,394.62,8776.38,45.45,370.88,2388.12,8117.98,8.6504,28.72,17.1276,1
43296,604.12,1510.74,1311.54,394.46,8772.83,45.26,370.89,2388.1,8123.0,8.647,28.51,17.1585,1
43297,604.74,1500.19,1310.44,394.3,8774.08,45.44,371.62,2388.16,8129.5,8.6453,28.52,17.2044,1
43304,605.05,1505.08,1311.2,394.71,8769.11,45.56,371.24,2388.17,8129.29,8.6281,28.49,17.1147,1
43305,604.63,1498.58,1311.52,394.23,8771.2,45.38,371.82,2388.18,8128.25,8.6359,28.71,17.0554,1
43331,605.31,1499.1,1318.03,394.21,8774.74,45.45,371.55,2388.2,8128.85,8.6909,28.52,17.0855,1
43354,604.43,1504.03,1312.99,394.61,8780.7,45.46,371.88,2388.19,8123.02,8.7019,28.46,17.1404,1
43355,604.92,1500.56,1312.09,394.45,8772.28,45.59,371.32,2388.19,8120.78,8.6629,28.47,17.167,1
43365,604.58,1501.65,1312.93,393.86,8777.47,45.45,370.89,2388.19,8133.24,8.7028,28.28,17.0677,1
43366,604.93,1501.14,1313.5,394.25,8774.84,45.43,371.4,2388.14,8122.95,8.6505,28.5,17.2477,1
43378,604.99,1499.97,1317.04,394.01,8782.88,45.43,371.07,2388.21,8127.02,8.6717,28.54,17.1377,2
43403,604.79,1503.59,1318.66,393.88,8785.37,45.5,371.58,2388.16,8129.89,8.6555,28.43,17.0867,2
43416,604.77,1498.38,1323.3,394.33,8777.34,45.42,371.28,2388.19,8128.27,8.6693,28.36,17.15,2
43421,604.76,1497.1,1308.11,393.85,8779.21,45.57,371.84,2388.23,8124.39,8.6898,28.73,16.9852,3
43429,604.98,1506.61,1309.29,393.57,8775.68,45.52,371.13,2388.17,8130.59,8.6739,28.47,17.0721,3
43433,604.63,1498.91,1313.18,394.46,8785.08,45.58,371.57,2388.16,8128.59,8.6549,28.67,17.1236,3
43438,604.83,1499.92,1316.0,395.1,8779.88,45.6,371.95,2388.2,8132.1,8.7104,28.61,17.187,3
43451,605.67,1502.13,1312.44,394.2,8783.47,45.58,370.95,2388.17,8129.22,8.6999,28.58,17.1253,3
43465,605.36,1503.24,1314.29,393.6,8788.5,45.71,371.23,2388.21,8141.89,8.6855,28.59,17.1441,3
43466,605.13,1511.06,1304.99,393.92,8786.74,45.51,371.41,2388.22,8129.92,8.6719,28.4,17.1498,3
43475,604.8,1507.45,1313.87,394.76,8790.4,45.64,371.2,2388.27,8142.96,8.6938,28.39,17.0283,3
43479,605.19,1509.1,1317.83,393.9,8794.99,45.49,371.16,2388.16,8144.96,8.6569,28.66,17.0344,3
43485,605.07,1500.18,1313.08,394.52,8793.55,45.72,370.96,2388.18,8140.75,8.6982,28.49,17.1295,3
43488,605.91,1503.88,1313.07,394.18,8797.97,45.65,371.07,2388.22,8143.81,8.6663,28.49,17.0419,3
43495,604.95,1503.5,1324.53,393.7,8795.22,45.53,371.08,2388.15,8141.01,8.685,28.33,17.0347,3
43496,605.55,1503.19,1315.78,393.41,8800.25,45.51,371.55,2388.24,8145.16,8.6889,28.61,17.1121,3
43529,605.73,1511.19,1328.08,393.65,8811.15,45.87,370.1,2388.26,8160.24,8.7299,28.47,17.0844,4
43551,605.49,1512.09,1326.43,394.01,8831.03,45.84,370.47,2388.32,8176.05,8.7038,28.27,16.9494,4
43562,605.48,1519.74,1329.57,393.54,8846.98,45.96,370.5,2388.35,8189.61,8.7822,28.28,16.9619,4
43564,605.69,1518.43,1324.48,392.49,8846.39,46.08,370.22,2388.41,8190.0,8.7244,28.19,16.9518,4
43569,605.26,1508.37,1308.06,394.45,8759.37,45.45,370.98,2388.17,8120.39,8.6878,28.46,17.2262,2
43577,604.43,1502.87,1310.79,394.9,8759.83,45.5,372.01,2388.13,8117.65,8.6124,28.44,17.1233,2
43578,605.2,1504.44,1308.44,394.58,8761.28,45.51,371.15,2388.17,8118.92,8.6608,28.47,17.0878,2
43580,604.39,1500.44,1308.51,394.43,8764.19,45.52,371.23,2388.17,8121.46,8.6527,28.54,17.0914,2
43591,604.9,1508.14,1307.18,394.58,8768.74,45.42,371.4,2388.17,8115.77,8.6405,28.45,17.0664,2
43592,605.12,1500.63,1315.02,394.67,8764.53,45.46,371.11,2388.21,8112.19,8.6895,28.57,17.0911,2
43600,605.15,1502.64,1316.25,394.64,8768.53,45.5,371.79,2388.21,8123.43,8.6564,28.52,17.1277,2
43623,604.37,1503.3,1310.1,394.23,8765.17,45.51,371.17,2388.18,8110.37,8.6635,28.47,17.2202,3
43633,604.74,1496.16,1310.2,394.47,8766.14,45.29,371.56,2388.15,8122.37,8.6688,28.67,17.0583,3
43637,604.98,1506.29,1314.52,395.03,8768.38,45.56,371.24,2388.18,8117.98,8.6841,28.46,16.9706,3
43644,604.93,1496.71,1307.67,393.88,8767.51,45.5,371.53,2388.19,8116.79,8.7087,28.53,17.1558,3
43656,605.32,1500.81,1305.75,394.35,8770.71,45.43,371.14,2388.28,8117.03,8.6471,28.72,17.1125,3
